client,available,held,total,locked
4461,1,0,1,false
4462,1,0,1,false
4463,1,0,1,false
4464,1,0,1,false
4465,1,0,1,false
4466,1,0,1,false
4467,1,0,1,false
4468,1,0,1,false
4469,1,0,1,false
447,1,0,1,false
4470,1,0,1,false
4471,1,0,1,false
4472,1,0,1,false
4473,1,0,1,false
4474,1,0,1,false
4475,1,0,1,false
4476,1,0,1,false
4477,1,0,1,false
4478,1,0,1,false
4479,1,0,1,false
448,1,0,1,false
4480,1,0,1,false
4481,1,0,1,false
4482,1,0,1,false
4483,1,0,1,false
4484,1,0,1,false
4485,1,0,1,false
4486,1,0,1,false
4487,1,0,1,false
4488,1,0,1,false
4489,1,0,1,false
449,1,0,1,false
4490,1,0,1,false
4491,1,0,1,false
4492,1,0,1,false
4493,1,0,1,false
4494,1,0,1,false
4495,1,0,1,false
4496,1,0,1,false
4497,1,0,1,false
4498,1,0,1,false
4499,1,0,1,false
45,1,0,1,false
450,1,0,1,false
4500,1,0,1,false
4501,1,0,1,false
4502,1,0,1,false
4503,1,0,1,false
4504,1,0,1,false
4505,1,0,1,false
4506,1,0,1,false
4507,1,0,1,false
4508,1,0,1,false
4509,1,0,1,false
451,1,0,1,false
4510,1,0,1,false
4511,1,0,1,false
4512,1,0,1,false
4513,1,0,1,false
4514,1,0,1,false
4515,1,0,1,false
4516,1,0,1,false
4517,1,0,1,false
4518,1,0,1,false
4519,1,0,1,false
452,1,0,1,false
4520,1,0,1,false
4521,1,0,1,false
4522,1,0,1,false
4523,1,0,1,false
4524,1,0,1,false
4525,1,0,1,false
4526,1,0,1,false
4527,1,0,1,false
4528,1,0,1,false
4529,1,0,1,false
453,1,0,1,false
4530,1,0,1,false
4531,1,0,1,false
4532,1,0,1,false
4533,1,0,1,false
4534,1,0,1,false
4535,1,0,1,false
4536,1,0,1,false
4537,1,0,1,false
4538,1,0,1,false
4539,1,0,1,false
454,1,0,1,false
4540,1,0,1,false
4541,1,0,1,false
4542,1,0,1,false
4543,1,0,1,false
4544,1,0,1,false
4545,1,0,1,false
4546,1,0,1,false
4547,1,0,1,false
4548,1,0,1,false
4549,1,0,1,false
455,1,0,1,false
4550,1,0,1,false
4551,1,0,1,false
4552,1,0,1,false
4553,1,0,1,false
4554,1,0,1,false
4555,1,0,1,false
4556,1,0,1,false
4557,1,0,1,false
4558,1,0,1,false
4559,1,0,1,false
456,1,0,1,false
4560,1,0,1,false
4561,1,0,1,false
4562,1,0,1,false
4563,1,0,1,false
4564,1,0,1,false
4565,1,0,1,false
4566,1,0,1,false
4567,1,0,1,false
4568,1,0,1,false
4569,1,0,1,false
457,1,0,1,false
4570,1,0,1,false
4571,1,0,1,false
4572,1,0,1,false
4573,1,0,1,false
4574,1,0,1,false
4575,1,0,1,false
4576,1,0,1,false
4577,1,0,1,false
4578,1,0,1,false
4579,1,0,1,false
458,1,0,1,false
4580,1,0,1,false
4581,1,0,1,false
4582,1,0,1,false
4583,1,0,1,false
4584,1,0,1,false
4585,1,0,1,false
4586,1,0,1,false
4587,1,0,1,false
4588,1,0,1,false
4589,1,0,1,false
459,1,0,1,false
4590,1,0,1,false
4591,1,0,1,false
4592,1,0,1,false
4593,1,0,1,false
4594,1,0,1,false
4595,1,0,1,false
4596,1,0,1,false
4597,1,0,1,false
4598,1,0,1,false
4599,1,0,1,false
46,1,0,1,false
460,1,0,1,false
4600,1,0,1,false
4601,1,0,1,false
4602,1,0,1,false
4603,1,0,1,false
4604,1,0,1,false
4605,1,0,1,false
4606,1,0,1,false
4607,1,0,1,false
4608,1,0,1,false
4609,1,0,1,false
461,1,0,1,false
4610,1,0,1,false
4611,1,0,1,false
4612,1,0,1,false
4613,1,0,1,false
4614,1,0,1,false
4615,1,0,1,false
4616,1,0,1,false
4617,1,0,1,false
4618,1,0,1,false
4619,1,0,1,false
462,1,0,1,false
4620,1,0,1,false
4621,1,0,1,false
4622,1,0,1,false
4623,1,0,1,false
4624,1,0,1,false
4625,1,0,1,false
4626,1,0,1,false
4627,1,0,1,false
4628,1,0,1,false
4629,1,0,1,false
463,1,0,1,false
4630,1,0,1,false
4631,1,0,1,false
4632,1,0,1,false
4633,1,0,1,false
4634,1,0,1,false
4635,1,0,1,false
4636,1,0,1,false
4637,1,0,1,false
4638,1,0,1,false
4639,1,0,1,false
464,1,0,1,false
4640,1,0,1,false
4641,1,0,1,false
4642,1,0,1,false
4643,1,0,1,false
4644,1,0,1,false
4645,1,0,1,false
4646,1,0,1,false
4647,1,0,1,false
4648,1,0,1,false
4649,1,0,1,false
465,1,0,1,false
4650,1,0,1,false
4651,1,0,1,false
4652,1,0,1,false
4653,1,0,1,false
4654,1,0,1,false
4655,1,0,1,false
4656,1,0,1,false
4657,1,0,1,false
4658,1,0,1,false
4659,1,0,1,false
466,1,0,1,false
4660,1,0,1,false
4661,1,0,1,false
4662,1,0,1,false
4663,1,0,1,false
4664,1,0,1,false
4665,1,0,1,false
4666,1,0,1,false
4667,1,0,1,false
4668,1,0,1,false
4669,1,0,1,false
467,1,0,1,false
4670,1,0,1,false
4671,1,0,1,false
4672,1,0,1,false
4673,1,0,1,false
4674,1,0,1,false
4675,1,0,1,false
4676,1,0,1,false
4677,1,0,1,false
4678,1,0,1,false
4679,1,0,1,false
468,1,0,1,false
4680,1,0,1,false
4681,1,0,1,false
4682,1,0,1,false
4683,1,0,1,false
4684,1,0,1,false
4685,1,0,1,false
4686,1,0,1,false
4687,1,0,1,false
4688,1,0,1,false
4689,1,0,1,false
469,1,0,1,false
4690,1,0,1,false
4691,1,0,1,false
4692,1,0,1,false
4693,1,0,1,false
4694,1,0,1,false
4695,1,0,1,false
4696,1,0,1,false
4697,1,0,1,false
4698,1,0,1,false
4699,1,0,1,false
47,1,0,1,false
470,1,0,1,false
4700,1,0,1,false
4701,1,0,1,false
4702,1,0,1,false
4703,1,0,1,false
4704,1,0,1,false
4705,1,0,1,false
4706,1,0,1,false
4707,1,0,1,false
4708,1,0,1,false
4709,1,0,1,false
471,1,0,1,false
4710,1,0,1,false
4711,1,0,1,false
4712,1,0,1,false
4713,1,0,1,false
4714,1,0,1,false
4715,1,0,1,false
4716,1,0,1,false
4717,1,0,1,false
4718,1,0,1,false
4719,1,0,1,false
472,1,0,1,false
4720,1,0,1,false
4721,1,0,1,false
4722,1,0,1,false
4723,1,0,1,false
4724,1,0,1,false
4725,1,0,1,false
4726,1,0,1,false
4727,1,0,1,false
4728,1,0,1,false
4729,1,0,1,false
473,1,0,1,false
4730,1,0,1,false
4731,1,0,1,false
4732,1,0,1,false
4733,1,0,1,false
4734,1,0,1,false
4735,1,0,1,false
4736,1,0,1,false
4737,1,0,1,false
4738,1,0,1,false
4739,1,0,1,false
474,1,0,1,false
4740,1,0,1,false
4741,1,0,1,false
4742,1,0,1,false
4743,1,0,1,false
4744,1,0,1,false
4745,1,0,1,false
4746,1,0,1,false
4747,1,0,1,false
4748,1,0,1,false
4749,1,0,1,false
475,1,0,1,false
4750,1,0,1,false
4751,1,0,1,false
4752,1,0,1,false
4753,1,0,1,false
4754,1,0,1,false
4755,1,0,1,false
4756,1,0,1,false
4757,1,0,1,false
4758,1,0,1,false
4759,1,0,1,false
476,1,0,1,false
4760,1,0,1,false
4761,1,0,1,false
4762,1,0,1,false
4763,1,0,1,false
4764,1,0,1,false
4765,1,0,1,false
4766,1,0,1,false
4767,1,0,1,false
4768,1,0,1,false
4769,1,0,1,false
477,1,0,1,false
4770,1,0,1,false
4771,1,0,1,false
4772,1,0,1,false
4773,1,0,1,false
4774,1,0,1,false
4775,1,0,1,false
4776,1,0,1,false
4777,1,0,1,false
4778,1,0,1,false
4779,1,0,1,false
478,1,0,1,false
4780,1,0,1,false
4781,1,0,1,false
4782,1,0,1,false
4783,1,0,1,false
4784,1,0,1,false
4785,1,0,1,false
4786,1,0,1,false
4787,1,0,1,false
4788,1,0,1,false
4789,1,0,1,false
479,1,0,1,false
4790,1,0,1,false
4791,1,0,1,false
4792,1,0,1,false
4793,1,0,1,false
4794,1,0,1,false
4795,1,0,1,false
4796,1,0,1,false
4797,1,0,1,false
4798,1,0,1,false
4799,1,0,1,false
48,1,0,1,false
480,1,0,1,false
4800,1,0,1,false
4801,1,0,1,false
4802,1,0,1,false
4803,1,0,1,false
4804,1,0,1,false
4805,1,0,1,false
4806,1,0,1,false
4807,1,0,1,false
4808,1,0,1,false
4809,1,0,1,false
481,1,0,1,false
4810,1,0,1,false
4811,1,0,1,false
4812,1,0,1,false
4813,1,0,1,false
4814,1,0,1,false
4815,1,0,1,false
4816,1,0,1,false
4817,1,0,1,false
4818,1,0,1,false
4819,1,0,1,false
482,1,0,1,false
4820,1,0,1,false
4821,1,0,1,false
4822,1,0,1,false
4823,1,0,1,false
4824,1,0,1,false
4825,1,0,1,false
4826,1,0,1,false
4827,1,0,1,false
4828,1,0,1,false
4829,1,0,1,false
483,1,0,1,false
4830,1,0,1,false
4831,1,0,1,false
4832,1,0,1,false
4833,1,0,1,false
4834,1,0,1,false
4835,1,0,1,false
4836,1,0,1,false
4837,1,0,1,false
4838,1,0,1,false
4839,1,0,1,false
484,1,0,1,false
4840,1,0,1,false
4841,1,0,1,false
4842,1,0,1,false
4843,1,0,1,false
4844,1,0,1,false
4845,1,0,1,false
4846,1,0,1,false
4847,1,0,1,false
4848,1,0,1,false
4849,1,0,1,false
485,1,0,1,false
4850,1,0,1,false
4851,1,0,1,false
4852,1,0,1,false
4853,1,0,1,false
4854,1,0,1,false
4855,1,0,1,false
4856,1,0,1,false
4857,1,0,1,false
4858,1,0,1,false
4859,1,0,1,false
486,1,0,1,false
4860,1,0,1,false
4861,1,0,1,false
4862,1,0,1,false
4863,1,0,1,false
4864,1,0,1,false
4865,1,0,1,false
4866,1,0,1,false
4867,1,0,1,false
4868,1,0,1,false
4869,1,0,1,false
487,1,0,1,false
4870,1,0,1,false
4871,1,0,1,false
4872,1,0,1,false
4873,1,0,1,false
4874,1,0,1,false
4875,1,0,1,false
4876,1,0,1,false
4877,1,0,1,false
4878,1,0,1,false
4879,1,0,1,false
488,1,0,1,false
4880,1,0,1,false
4881,1,0,1,false
4882,1,0,1,false
4883,1,0,1,false
4884,1,0,1,false
4885,1,0,1,false
4886,1,0,1,false
4887,1,0,1,false
4888,1,0,1,false
4889,1,0,1,false
489,1,0,1,false
4890,1,0,1,false
4891,1,0,1,false
4892,1,0,1,false
4893,1,0,1,false
4894,1,0,1,false
4895,1,0,1,false
4896,1,0,1,false
4897,1,0,1,false
4898,1,0,1,false
4899,1,0,1,false
49,1,0,1,false
490,1,0,1,false
4900,1,0,1,false
4901,1,0,1,false
4902,1,0,1,false
4903,1,0,1,false
4904,1,0,1,false
4905,1,0,1,false
4906,1,0,1,false
4907,1,0,1,false
4908,1,0,1,false
4909,1,0,1,false
491,1,0,1,false
4910,1,0,1,false
4911,1,0,1,false
4912,1,0,1,false
4913,1,0,1,false
4914,1,0,1,false
4915,1,0,1,false
4916,1,0,1,false
4917,1,0,1,false
4918,1,0,1,false
4919,1,0,1,false
492,1,0,1,false
4920,1,0,1,false
4921,1,0,1,false
4922,1,0,1,false
4923,1,0,1,false
4924,1,0,1,false
4925,1,0,1,false
4926,1,0,1,false
4927,1,0,1,false
4928,1,0,1,false
4929,1,0,1,false
493,1,0,1,false
4930,1,0,1,false
4931,1,0,1,false
4932,1,0,1,false
4933,1,0,1,false
4934,1,0,1,false
4935,1,0,1,false
4936,1,0,1,false
4937,1,0,1,false
4938,1,0,1,false
4939,1,0,1,false
494,1,0,1,false
4940,1,0,1,false
4941,1,0,1,false
4942,1,0,1,false
4943,1,0,1,false
4944,1,0,1,false
4945,1,0,1,false
4946,1,0,1,false
4947,1,0,1,false
4948,1,0,1,false
4949,1,0,1,false
495,1,0,1,false
4950,1,0,1,false
4951,1,0,1,false
4952,1,0,1,false
4953,1,0,1,false
4954,1,0,1,false
4955,1,0,1,false
4956,1,0,1,false
4957,1,0,1,false
4958,1,0,1,false
4959,1,0,1,false
496,1,0,1,false
4960,1,0,1,false
4961,1,0,1,false
4962,1,0,1,false
4963,1,0,1,false
4964,1,0,1,false
4965,1,0,1,false
4966,1,0,1,false
4967,1,0,1,false
4968,1,0,1,false
4969,1,0,1,false
497,1,0,1,false
4970,1,0,1,false
4971,1,0,1,false
4972,1,0,1,false
4973,1,0,1,false
4974,1,0,1,false
4975,1,0,1,false
4976,1,0,1,false
4977,1,0,1,false
4978,1,0,1,false
4979,1,0,1,false
498,1,0,1,false
4980,1,0,1,false
4981,1,0,1,false
4982,1,0,1,false
4983,1,0,1,false
4984,1,0,1,false
4985,1,0,1,false
4986,1,0,1,false
4987,1,0,1,false
4988,1,0,1,false
4989,1,0,1,false
499,1,0,1,false
4990,1,0,1,false
4991,1,0,1,false
4992,1,0,1,false
4993,1,0,1,false
4994,1,0,1,false
4995,1,0,1,false
4996,1,0,1,false
4997,1,0,1,false
4998,1,0,1,false
4999,1,0,1,false
5,1,0,1,false
50,1,0,1,false
500,1,0,1,false
5000,1,0,1,false
5001,1,0,1,false
5002,1,0,1,false
5003,1,0,1,false
5004,1,0,1,false
5005,1,0,1,false
5006,1,0,1,false
5007,1,0,1,false
5008,1,0,1,false
5009,1,0,1,false
501,1,0,1,false
5010,1,0,1,false
5011,1,0,1,false
5012,1,0,1,false
5013,1,0,1,false
5014,1,0,1,false
5015,1,0,1,false
5016,1,0,1,false
5017,1,0,1,false
5018,1,0,1,false
5019,1,0,1,false
502,1,0,1,false
5020,1,0,1,false
5021,1,0,1,false
5022,1,0,1,false
5023,1,0,1,false
5024,1,0,1,false
5025,1,0,1,false
5026,1,0,1,false
5027,1,0,1,false
5028,1,0,1,false
5029,1,0,1,false
503,1,0,1,false
5030,1,0,1,false
5031,1,0,1,false
5032,1,0,1,false
5033,1,0,1,false
5034,1,0,1,false
5035,1,0,1,false
5036,1,0,1,false
5037,1,0,1,false
5038,1,0,1,false
5039,1,0,1,false
504,1,0,1,false
5040,1,0,1,false
5041,1,0,1,false
5042,1,0,1,false
5043,1,0,1,false
5044,1,0,1,false
5045,1,0,1,false
5046,1,0,1,false
5047,1,0,1,false
5048,1,0,1,false
5049,1,0,1,false
505,1,0,1,false
5050,1,0,1,false
5051,1,0,1,false
5052,1,0,1,false
5053,1,0,1,false
5054,1,0,1,false
5055,1,0,1,false
5056,1,0,1,false
5057,1,0,1,false
5058,1,0,1,false
5059,1,0,1,false
506,1,0,1,false
5060,1,0,1,false
5061,1,0,1,false
5062,1,0,1,false
5063,1,0,1,false
5064,1,0,1,false
5065,1,0,1,false
5066,1,0,1,false
5067,1,0,1,false
5068,1,0,1,false
5069,1,0,1,false
507,1,0,1,false
5070,1,0,1,false
5071,1,0,1,false
5072,1,0,1,false
5073,1,0,1,false
5074,1,0,1,false
5075,1,0,1,false
5076,1,0,1,false
5077,1,0,1,false
5078,1,0,1,false
5079,1,0,1,false
508,1,0,1,false
5080,1,0,1,false
5081,1,0,1,false
5082,1,0,1,false
5083,1,0,1,false
5084,1,0,1,false
5085,1,0,1,false
5086,1,0,1,false
5087,1,0,1,false
5088,1,0,1,false
5089,1,0,1,false
509,1,0,1,false
5090,1,0,1,false
5091,1,0,1,false
5092,1,0,1,false
5093,1,0,1,false
5094,1,0,1,false
5095,1,0,1,false
5096,1,0,1,false
5097,1,0,1,false
5098,1,0,1,false
5099,1,0,1,false
51,1,0,1,false
510,1,0,1,false
5100,1,0,1,false
5101,1,0,1,false
5102,1,0,1,false
5103,1,0,1,false
5104,1,0,1,false
5105,1,0,1,false
5106,1,0,1,false
5107,1,0,1,false
5108,1,0,1,false
5109,1,0,1,false
511,1,0,1,false
5110,1,0,1,false
5111,1,0,1,false
5112,1,0,1,false
5113,1,0,1,false
5114,1,0,1,false
5115,1,0,1,false
5116,1,0,1,false
5117,1,0,1,false
5118,1,0,1,false
5119,1,0,1,false
512,1,0,1,false
5120,1,0,1,false
5121,1,0,1,false
5122,1,0,1,false
5123,1,0,1,false
5124,1,0,1,false
5125,1,0,1,false
5126,1,0,1,false
5127,1,0,1,false
5128,1,0,1,false
5129,1,0,1,false
513,1,0,1,false
5130,1,0,1,false
5131,1,0,1,false
5132,1,0,1,false
5133,1,0,1,false
5134,1,0,1,false
5135,1,0,1,false
5136,1,0,1,false
5137,1,0,1,false
5138,1,0,1,false
5139,1,0,1,false
514,1,0,1,false
5140,1,0,1,false
5141,1,0,1,false
5142,1,0,1,false
5143,1,0,1,false
5144,1,0,1,false
5145,1,0,1,false
5146,1,0,1,false
5147,1,0,1,false
5148,1,0,1,false
5149,1,0,1,false
515,1,0,1,false
5150,1,0,1,false
5151,1,0,1,false
5152,1,0,1,false
5153,1,0,1,false
5154,1,0,1,false
5155,1,0,1,false
5156,1,0,1,false
5157,1,0,1,false
5158,1,0,1,false
5159,1,0,1,false
516,1,0,1,false
5160,1,0,1,false
5161,1,0,1,false
5162,1,0,1,false
5163,1,0,1,false
5164,1,0,1,false
5165,1,0,1,false
5166,1,0,1,false
5167,1,0,1,false
5168,1,0,1,false
5169,1,0,1,false
517,1,0,1,false
5170,1,0,1,false
5171,1,0,1,false
5172,1,0,1,false
5173,1,0,1,false
5174,1,0,1,false
5175,1,0,1,false
5176,1,0,1,false
5177,1,0,1,false
5178,1,0,1,false
5179,1,0,1,false
518,1,0,1,false
5180,1,0,1,false
5181,1,0,1,false
5182,1,0,1,false
5183,1,0,1,false
5184,1,0,1,false
5185,1,0,1,false
5186,1,0,1,false
5187,1,0,1,false
5188,1,0,1,false
5189,1,0,1,false
519,1,0,1,false
5190,1,0,1,false
5191,1,0,1,false
5192,1,0,1,false
5193,1,0,1,false
5194,1,0,1,false
5195,1,0,1,false
5196,1,0,1,false
5197,1,0,1,false
5198,1,0,1,false
5199,1,0,1,false
52,1,0,1,false
520,1,0,1,false
5200,1,0,1,false
5201,1,0,1,false
5202,1,0,1,false
5203,1,0,1,false
5204,1,0,1,false
5205,1,0,1,false
5206,1,0,1,false
5207,1,0,1,false
5208,1,0,1,false
5209,1,0,1,false
521,1,0,1,false
5210,1,0,1,false
5211,1,0,1,false
5212,1,0,1,false
5213,1,0,1,false
5214,1,0,1,false
5215,1,0,1,false
5216,1,0,1,false
5217,1,0,1,false
5218,1,0,1,false
5219,1,0,1,false
522,1,0,1,false
5220,1,0,1,false
5221,1,0,1,false
5222,1,0,1,false
5223,1,0,1,false
5224,1,0,1,false
5225,1,0,1,false
5226,1,0,1,false
5227,1,0,1,false
5228,1,0,1,false
5229,1,0,1,false
523,1,0,1,false
5230,1,0,1,false
5231,1,0,1,false
5232,1,0,1,false
5233,1,0,1,false
5234,1,0,1,false
5235,1,0,1,false
5236,1,0,1,false
5237,1,0,1,false
5238,1,0,1,false
5239,1,0,1,false
524,1,0,1,false
5240,1,0,1,false
5241,1,0,1,false
5242,1,0,1,false
5243,1,0,1,false
5244,1,0,1,false
5245,1,0,1,false
5246,1,0,1,false
5247,1,0,1,false
5248,1,0,1,false
5249,1,0,1,false
525,1,0,1,false
5250,1,0,1,false
5251,1,0,1,false
5252,1,0,1,false
5253,1,0,1,false
5254,1,0,1,false
5255,1,0,1,false
5256,1,0,1,false
5257,1,0,1,false
5258,1,0,1,false
5259,1,0,1,false
526,1,0,1,false
5260,1,0,1,false
5261,1,0,1,false
5262,1,0,1,false
5263,1,0,1,false
5264,1,0,1,false
5265,1,0,1,false
5266,1,0,1,false
5267,1,0,1,false
5268,1,0,1,false
5269,1,0,1,false
527,1,0,1,false
5270,1,0,1,false
5271,1,0,1,false
5272,1,0,1,false
5273,1,0,1,false
5274,1,0,1,false
5275,1,0,1,false
5276,1,0,1,false
5277,1,0,1,false
5278,1,0,1,false
5279,1,0,1,false
528,1,0,1,false
5280,1,0,1,false
5281,1,0,1,false
5282,1,0,1,false
5283,1,0,1,false
5284,1,0,1,false
5285,1,0,1,false
5286,1,0,1,false
5287,1,0,1,false
5288,1,0,1,false
5289,1,0,1,false
529,1,0,1,false
5290,1,0,1,false
5291,1,0,1,false
5292,1,0,1,false
5293,1,0,1,false
5294,1,0,1,false
5295,1,0,1,false
5296,1,0,1,false
5297,1,0,1,false
5298,1,0,1,false
5299,1,0,1,false
53,1,0,1,false
530,1,0,1,false
5300,1,0,1,false
5301,1,0,1,false
5302,1,0,1,false
5303,1,0,1,false
5304,1,0,1,false
5305,1,0,1,false
5306,1,0,1,false
5307,1,0,1,false
5308,1,0,1,false
5309,1,0,1,false
531,1,0,1,false
5310,1,0,1,false
5311,1,0,1,false
5312,1,0,1,false
5313,1,0,1,false
5314,1,0,1,false
5315,1,0,1,false
5316,1,0,1,false
5317,1,0,1,false
5318,1,0,1,false
5319,1,0,1,false
532,1,0,1,false
5320,1,0,1,false
5321,1,0,1,false
5322,1,0,1,false
5323,1,0,1,false
5324,1,0,1,false
5325,1,0,1,false
5326,1,0,1,false
5327,1,0,1,false
5328,1,0,1,false
5329,1,0,1,false
533,1,0,1,false
5330,1,0,1,false
5331,1,0,1,false
5332,1,0,1,false
5333,1,0,1,false
5334,1,0,1,false
5335,1,0,1,false
5336,1,0,1,false
5337,1,0,1,false
5338,1,0,1,false
5339,1,0,1,false
534,1,0,1,false
5340,1,0,1,false
5341,1,0,1,false
5342,1,0,1,false
5343,1,0,1,false
5344,1,0,1,false
5345,1,0,1,false
5346,1,0,1,false
5347,1,0,1,false
5348,1,0,1,false
5349,1,0,1,false
535,1,0,1,false
5350,1,0,1,false
5351,1,0,1,false
5352,1,0,1,false
5353,1,0,1,false
5354,1,0,1,false
5355,1,0,1,false
5356,1,0,1,false
5357,1,0,1,false
5358,1,0,1,false
5359,1,0,1,false
536,1,0,1,false
5360,1,0,1,false
5361,1,0,1,false
5362,1,0,1,false
5363,1,0,1,false
5364,1,0,1,false
5365,1,0,1,false
5366,1,0,1,false
5367,1,0,1,false
5368,1,0,1,false
5369,1,0,1,false
537,1,0,1,false
5370,1,0,1,false
5371,1,0,1,false
5372,1,0,1,false
5373,1,0,1,false
5374,1,0,1,false
5375,1,0,1,false
5376,1,0,1,false
5377,1,0,1,false
5378,1,0,1,false
5379,1,0,1,false
538,1,0,1,false
5380,1,0,1,false
5381,1,0,1,false
5382,1,0,1,false
5383,1,0,1,false
5384,1,0,1,false
5385,1,0,1,false
5386,1,0,1,false
5387,1,0,1,false
5388,1,0,1,false
5389,1,0,1,false
539,1,0,1,false
5390,1,0,1,false
5391,1,0,1,false
5392,1,0,1,false
5393,1,0,1,false
5394,1,0,1,false
5395,1,0,1,false
5396,1,0,1,false
5397,1,0,1,false
5398,1,0,1,false
5399,1,0,1,false
54,1,0,1,false
540,1,0,1,false
5400,1,0,1,false
5401,1,0,1,false
5402,1,0,1,false
5403,1,0,1,false
5404,1,0,1,false
5405,1,0,1,false
5406,1,0,1,false
5407,1,0,1,false
5408,1,0,1,false
5409,1,0,1,false
541,1,0,1,false
5410,1,0,1,false
5411,1,0,1,false
5412,1,0,1,false
5413,1,0,1,false
5414,1,0,1,false
5415,1,0,1,false
5416,1,0,1,false
5417,1,0,1,false
5418,1,0,1,false
5419,1,0,1,false
542,1,0,1,false
5420,1,0,1,false
5421,1,0,1,false
5422,1,0,1,false
5423,1,0,1,false
5424,1,0,1,false
5425,1,0,1,false
5426,1,0,1,false
5427,1,0,1,false
5428,1,0,1,false
5429,1,0,1,false
543,1,0,1,false
5430,1,0,1,false
5431,1,0,1,false
5432,1,0,1,false
5433,1,0,1,false
5434,1,0,1,false
5435,1,0,1,false
5436,1,0,1,false
5437,1,0,1,false
5438,1,0,1,false
5439,1,0,1,false
544,1,0,1,false
5440,1,0,1,false
5441,1,0,1,false
5442,1,0,1,false
5443,1,0,1,false
5444,1,0,1,false
5445,1,0,1,false
5446,1,0,1,false
5447,1,0,1,false
5448,1,0,1,false
5449,1,0,1,false
545,1,0,1,false
5450,1,0,1,false
5451,1,0,1,false
5452,1,0,1,false
5453,1,0,1,false
5454,1,0,1,false
5455,1,0,1,false
5456,1,0,1,false
5457,1,0,1,false
5458,1,0,1,false
5459,1,0,1,false
546,1,0,1,false
5460,1,0,1,false
5461,1,0,1,false
5462,1,0,1,false
5463,1,0,1,false
5464,1,0,1,false
5465,1,0,1,false
5466,1,0,1,false
5467,1,0,1,false
5468,1,0,1,false
5469,1,0,1,false
547,1,0,1,false
5470,1,0,1,false
5471,1,0,1,false
5472,1,0,1,false
5473,1,0,1,false
5474,1,0,1,false
5475,1,0,1,false
5476,1,0,1,false
5477,1,0,1,false
5478,1,0,1,false
5479,1,0,1,false
548,1,0,1,false
5480,1,0,1,false
5481,1,0,1,false
5482,1,0,1,false
5483,1,0,1,false
5484,1,0,1,false
5485,1,0,1,false
5486,1,0,1,false
5487,1,0,1,false
5488,1,0,1,false
5489,1,0,1,false
549,1,0,1,false
5490,1,0,1,false
5491,1,0,1,false
5492,1,0,1,false
5493,1,0,1,false
5494,1,0,1,false
5495,1,0,1,false
5496,1,0,1,false
5497,1,0,1,false
5498,1,0,1,false
5499,1,0,1,false
55,1,0,1,false
550,1,0,1,false
5500,1,0,1,false
5501,1,0,1,false
5502,1,0,1,false
5503,1,0,1,false
5504,1,0,1,false
5505,1,0,1,false
5506,1,0,1,false
5507,1,0,1,false
5508,1,0,1,false
5509,1,0,1,false
551,1,0,1,false
5510,1,0,1,false
5511,1,0,1,false
5512,1,0,1,false
5513,1,0,1,false
5514,1,0,1,false
5515,1,0,1,false
5516,1,0,1,false
5517,1,0,1,false
5518,1,0,1,false
5519,1,0,1,false
552,1,0,1,false
5520,1,0,1,false
5521,1,0,1,false
5522,1,0,1,false
5523,1,0,1,false
5524,1,0,1,false
5525,1,0,1,false
5526,1,0,1,false
5527,1,0,1,false
5528,1,0,1,false
5529,1,0,1,false
553,1,0,1,false
5530,1,0,1,false
5531,1,0,1,false
5532,1,0,1,false
5533,1,0,1,false
5534,1,0,1,false
5535,1,0,1,false
5536,1,0,1,false
5537,1,0,1,false
5538,1,0,1,false
5539,1,0,1,false
554,1,0,1,false
5540,1,0,1,false
5541,1,0,1,false
5542,1,0,1,false
5543,1,0,1,false
5544,1,0,1,false
5545,1,0,1,false
5546,1,0,1,false
5547,1,0,1,false
5548,1,0,1,false
5549,1,0,1,false
555,1,0,1,false
5550,1,0,1,false
5551,1,0,1,false
5552,1,0,1,false
5553,1,0,1,false
5554,1,0,1,false
5555,1,0,1,false
5556,1,0,1,false
5557,1,0,1,false
5558,1,0,1,false
5559,1,0,1,false
556,1,0,1,false
5560,1,0,1,false
5561,1,0,1,false
5562,1,0,1,false
5563,1,0,1,false
5564,1,0,1,false
5565,1,0,1,false
5566,1,0,1,false
5567,1,0,1,false
5568,1,0,1,false
5569,1,0,1,false
557,1,0,1,false
5570,1,0,1,false
5571,1,0,1,false
5572,1,0,1,false
5573,1,0,1,false
5574,1,0,1,false
5575,1,0,1,false
5576,1,0,1,false
5577,1,0,1,false
5578,1,0,1,false
5579,1,0,1,false
558,1,0,1,false
5580,1,0,1,false
5581,1,0,1,false
5582,1,0,1,false
5583,1,0,1,false
5584,1,0,1,false
5585,1,0,1,false
5586,1,0,1,false
5587,1,0,1,false
5588,1,0,1,false
5589,1,0,1,false
559,1,0,1,false
5590,1,0,1,false
5591,1,0,1,false
5592,1,0,1,false
5593,1,0,1,false
5594,1,0,1,false
5595,1,0,1,false
5596,1,0,1,false
5597,1,0,1,false
5598,1,0,1,false
5599,1,0,1,false
56,1,0,1,false
560,1,0,1,false
5600,1,0,1,false
5601,1,0,1,false
5602,1,0,1,false
5603,1,0,1,false
5604,1,0,1,false
5605,1,0,1,false
5606,1,0,1,false
5607,1,0,1,false
5608,1,0,1,false
5609,1,0,1,false
561,1,0,1,false
5610,1,0,1,false
5611,1,0,1,false
5612,1,0,1,false
5613,1,0,1,false
5614,1,0,1,false
5615,1,0,1,false
