type,client,tx,amount
deposit,7455,7455,1
deposit,7456,7456,1
deposit,7457,7457,1
deposit,7458,7458,1
deposit,7459,7459,1
deposit,7460,7460,1
deposit,7461,7461,1
deposit,7462,7462,1
deposit,7463,7463,1
deposit,7464,7464,1
deposit,7465,7465,1
deposit,7466,7466,1
deposit,7467,7467,1
deposit,7468,7468,1
deposit,7469,7469,1
deposit,7470,7470,1
deposit,7471,7471,1
deposit,7472,7472,1
deposit,7473,7473,1
deposit,7474,7474,1
deposit,7475,7475,1
deposit,7476,7476,1
deposit,7477,7477,1
deposit,7478,7478,1
deposit,7479,7479,1
deposit,7480,7480,1
deposit,7481,7481,1
deposit,7482,7482,1
deposit,7483,7483,1
deposit,7484,7484,1
deposit,7485,7485,1
deposit,7486,7486,1
deposit,7487,7487,1
deposit,7488,7488,1
deposit,7489,7489,1
deposit,7490,7490,1
deposit,7491,7491,1
deposit,7492,7492,1
deposit,7493,7493,1
deposit,7494,7494,1
deposit,7495,7495,1
deposit,7496,7496,1
deposit,7497,7497,1
deposit,7498,7498,1
deposit,7499,7499,1
deposit,7500,7500,1
deposit,7501,7501,1
deposit,7502,7502,1
deposit,7503,7503,1
deposit,7504,7504,1
deposit,7505,7505,1
deposit,7506,7506,1
deposit,7507,7507,1
deposit,7508,7508,1
deposit,7509,7509,1
deposit,7510,7510,1
deposit,7511,7511,1
deposit,7512,7512,1
deposit,7513,7513,1
deposit,7514,7514,1
deposit,7515,7515,1
deposit,7516,7516,1
deposit,7517,7517,1
deposit,7518,7518,1
deposit,7519,7519,1
deposit,7520,7520,1
deposit,7521,7521,1
deposit,7522,7522,1
deposit,7523,7523,1
deposit,7524,7524,1
deposit,7525,7525,1
deposit,7526,7526,1
deposit,7527,7527,1
deposit,7528,7528,1
deposit,7529,7529,1
deposit,7530,7530,1
deposit,7531,7531,1
deposit,7532,7532,1
deposit,7533,7533,1
deposit,7534,7534,1
deposit,7535,7535,1
deposit,7536,7536,1
deposit,7537,7537,1
deposit,7538,7538,1
deposit,7539,7539,1
deposit,7540,7540,1
deposit,7541,7541,1
deposit,7542,7542,1
deposit,7543,7543,1
deposit,7544,7544,1
deposit,7545,7545,1
deposit,7546,7546,1
deposit,7547,7547,1
deposit,7548,7548,1
deposit,7549,7549,1
deposit,7550,7550,1
deposit,7551,7551,1
deposit,7552,7552,1
deposit,7553,7553,1
deposit,7554,7554,1
deposit,7555,7555,1
deposit,7556,7556,1
deposit,7557,7557,1
deposit,7558,7558,1
deposit,7559,7559,1
deposit,7560,7560,1
deposit,7561,7561,1
deposit,7562,7562,1
deposit,7563,7563,1
deposit,7564,7564,1
deposit,7565,7565,1
deposit,7566,7566,1
deposit,7567,7567,1
deposit,7568,7568,1
deposit,7569,7569,1
deposit,7570,7570,1
deposit,7571,7571,1
deposit,7572,7572,1
deposit,7573,7573,1
deposit,7574,7574,1
deposit,7575,7575,1
deposit,7576,7576,1
deposit,7577,7577,1
deposit,7578,7578,1
deposit,7579,7579,1
deposit,7580,7580,1
deposit,7581,7581,1
deposit,7582,7582,1
deposit,7583,7583,1
deposit,7584,7584,1
deposit,7585,7585,1
deposit,7586,7586,1
deposit,7587,7587,1
deposit,7588,7588,1
deposit,7589,7589,1
deposit,7590,7590,1
deposit,7591,7591,1
deposit,7592,7592,1
deposit,7593,7593,1
deposit,7594,7594,1
deposit,7595,7595,1
deposit,7596,7596,1
deposit,7597,7597,1
deposit,7598,7598,1
deposit,7599,7599,1
deposit,7600,7600,1
deposit,7601,7601,1
deposit,7602,7602,1
deposit,7603,7603,1
deposit,7604,7604,1
deposit,7605,7605,1
deposit,7606,7606,1
deposit,7607,7607,1
deposit,7608,7608,1
deposit,7609,7609,1
deposit,7610,7610,1
deposit,7611,7611,1
deposit,7612,7612,1
deposit,7613,7613,1
deposit,7614,7614,1
deposit,7615,7615,1
deposit,7616,7616,1
deposit,7617,7617,1
deposit,7618,7618,1
deposit,7619,7619,1
deposit,7620,7620,1
deposit,7621,7621,1
deposit,7622,7622,1
deposit,7623,7623,1
deposit,7624,7624,1
deposit,7625,7625,1
deposit,7626,7626,1
deposit,7627,7627,1
deposit,7628,7628,1
deposit,7629,7629,1
deposit,7630,7630,1
deposit,7631,7631,1
deposit,7632,7632,1
deposit,7633,7633,1
deposit,7634,7634,1
deposit,7635,7635,1
deposit,7636,7636,1
deposit,7637,7637,1
deposit,7638,7638,1
deposit,7639,7639,1
deposit,7640,7640,1
deposit,7641,7641,1
deposit,7642,7642,1
deposit,7643,7643,1
deposit,7644,7644,1
deposit,7645,7645,1
deposit,7646,7646,1
deposit,7647,7647,1
deposit,7648,7648,1
deposit,7649,7649,1
deposit,7650,7650,1
deposit,7651,7651,1
deposit,7652,7652,1
deposit,7653,7653,1
deposit,7654,7654,1
deposit,7655,7655,1
deposit,7656,7656,1
deposit,7657,7657,1
deposit,7658,7658,1
deposit,7659,7659,1
deposit,7660,7660,1
deposit,7661,7661,1
deposit,7662,7662,1
deposit,7663,7663,1
deposit,7664,7664,1
deposit,7665,7665,1
deposit,7666,7666,1
deposit,7667,7667,1
deposit,7668,7668,1
deposit,7669,7669,1
deposit,7670,7670,1
deposit,7671,7671,1
deposit,7672,7672,1
deposit,7673,7673,1
deposit,7674,7674,1
deposit,7675,7675,1
deposit,7676,7676,1
deposit,7677,7677,1
deposit,7678,7678,1
deposit,7679,7679,1
deposit,7680,7680,1
deposit,7681,7681,1
deposit,7682,7682,1
deposit,7683,7683,1
deposit,7684,7684,1
deposit,7685,7685,1
deposit,7686,7686,1
deposit,7687,7687,1
deposit,7688,7688,1
deposit,7689,7689,1
deposit,7690,7690,1
deposit,7691,7691,1
deposit,7692,7692,1
deposit,7693,7693,1
deposit,7694,7694,1
deposit,7695,7695,1
deposit,7696,7696,1
deposit,7697,7697,1
deposit,7698,7698,1
deposit,7699,7699,1
deposit,7700,7700,1
deposit,7701,7701,1
deposit,7702,7702,1
deposit,7703,7703,1
deposit,7704,7704,1
deposit,7705,7705,1
deposit,7706,7706,1
deposit,7707,7707,1
deposit,7708,7708,1
deposit,7709,7709,1
deposit,7710,7710,1
deposit,7711,7711,1
deposit,7712,7712,1
deposit,7713,7713,1
deposit,7714,7714,1
deposit,7715,7715,1
deposit,7716,7716,1
deposit,7717,7717,1
deposit,7718,7718,1
deposit,7719,7719,1
deposit,7720,7720,1
deposit,7721,7721,1
deposit,7722,7722,1
deposit,7723,7723,1
deposit,7724,7724,1
deposit,7725,7725,1
deposit,7726,7726,1
deposit,7727,7727,1
deposit,7728,7728,1
deposit,7729,7729,1
deposit,7730,7730,1
deposit,7731,7731,1
deposit,7732,7732,1
deposit,7733,7733,1
deposit,7734,7734,1
deposit,7735,7735,1
deposit,7736,7736,1
deposit,7737,7737,1
deposit,7738,7738,1
deposit,7739,7739,1
deposit,7740,7740,1
deposit,7741,7741,1
deposit,7742,7742,1
deposit,7743,7743,1
deposit,7744,7744,1
deposit,7745,7745,1
deposit,7746,7746,1
deposit,7747,7747,1
deposit,7748,7748,1
deposit,7749,7749,1
deposit,7750,7750,1
deposit,7751,7751,1
deposit,7752,7752,1
deposit,7753,7753,1
deposit,7754,7754,1
deposit,7755,7755,1
deposit,7756,7756,1
deposit,7757,7757,1
deposit,7758,7758,1
deposit,7759,7759,1
deposit,7760,7760,1
deposit,7761,7761,1
deposit,7762,7762,1
deposit,7763,7763,1
deposit,7764,7764,1
deposit,7765,7765,1
deposit,7766,7766,1
deposit,7767,7767,1
deposit,7768,7768,1
deposit,7769,7769,1
deposit,7770,7770,1
deposit,7771,7771,1
deposit,7772,7772,1
deposit,7773,7773,1
deposit,7774,7774,1
deposit,7775,7775,1
deposit,7776,7776,1
deposit,7777,7777,1
deposit,7778,7778,1
deposit,7779,7779,1
deposit,7780,7780,1
deposit,7781,7781,1
deposit,7782,7782,1
deposit,7783,7783,1
deposit,7784,7784,1
deposit,7785,7785,1
deposit,7786,7786,1
deposit,7787,7787,1
deposit,7788,7788,1
deposit,7789,7789,1
deposit,7790,7790,1
deposit,7791,7791,1
deposit,7792,7792,1
deposit,7793,7793,1
deposit,7794,7794,1
deposit,7795,7795,1
deposit,7796,7796,1
deposit,7797,7797,1
deposit,7798,7798,1
deposit,7799,7799,1
deposit,7800,7800,1
deposit,7801,7801,1
deposit,7802,7802,1
deposit,7803,7803,1
deposit,7804,7804,1
deposit,7805,7805,1
deposit,7806,7806,1
deposit,7807,7807,1
deposit,7808,7808,1
deposit,7809,7809,1
deposit,7810,7810,1
deposit,7811,7811,1
deposit,7812,7812,1
deposit,7813,7813,1
deposit,7814,7814,1
deposit,7815,7815,1
deposit,7816,7816,1
deposit,7817,7817,1
deposit,7818,7818,1
deposit,7819,7819,1
deposit,7820,7820,1
deposit,7821,7821,1
deposit,7822,7822,1
deposit,7823,7823,1
deposit,7824,7824,1
deposit,7825,7825,1
deposit,7826,7826,1
deposit,7827,7827,1
deposit,7828,7828,1
deposit,7829,7829,1
deposit,7830,7830,1
deposit,7831,7831,1
deposit,7832,7832,1
deposit,7833,7833,1
deposit,7834,7834,1
deposit,7835,7835,1
deposit,7836,7836,1
deposit,7837,7837,1
deposit,7838,7838,1
deposit,7839,7839,1
deposit,7840,7840,1
deposit,7841,7841,1
deposit,7842,7842,1
deposit,7843,7843,1
deposit,7844,7844,1
deposit,7845,7845,1
deposit,7846,7846,1
deposit,7847,7847,1
deposit,7848,7848,1
deposit,7849,7849,1
deposit,7850,7850,1
deposit,7851,7851,1
deposit,7852,7852,1
deposit,7853,7853,1
deposit,7854,7854,1
deposit,7855,7855,1
deposit,7856,7856,1
deposit,7857,7857,1
deposit,7858,7858,1
deposit,7859,7859,1
deposit,7860,7860,1
deposit,7861,7861,1
deposit,7862,7862,1
deposit,7863,7863,1
deposit,7864,7864,1
deposit,7865,7865,1
deposit,7866,7866,1
deposit,7867,7867,1
deposit,7868,7868,1
deposit,7869,7869,1
deposit,7870,7870,1
deposit,7871,7871,1
deposit,7872,7872,1
deposit,7873,7873,1
deposit,7874,7874,1
deposit,7875,7875,1
deposit,7876,7876,1
deposit,7877,7877,1
deposit,7878,7878,1
deposit,7879,7879,1
deposit,7880,7880,1
deposit,7881,7881,1
deposit,7882,7882,1
deposit,7883,7883,1
deposit,7884,7884,1
deposit,7885,7885,1
deposit,7886,7886,1
deposit,7887,7887,1
deposit,7888,7888,1
deposit,7889,7889,1
deposit,7890,7890,1
deposit,7891,7891,1
deposit,7892,7892,1
deposit,7893,7893,1
deposit,7894,7894,1
deposit,7895,7895,1
deposit,7896,7896,1
deposit,7897,7897,1
deposit,7898,7898,1
deposit,7899,7899,1
deposit,7900,7900,1
deposit,7901,7901,1
deposit,7902,7902,1
deposit,7903,7903,1
deposit,7904,7904,1
deposit,7905,7905,1
deposit,7906,7906,1
deposit,7907,7907,1
deposit,7908,7908,1
deposit,7909,7909,1
deposit,7910,7910,1
deposit,7911,7911,1
deposit,7912,7912,1
deposit,7913,7913,1
deposit,7914,7914,1
deposit,7915,7915,1
deposit,7916,7916,1
deposit,7917,7917,1
deposit,7918,7918,1
deposit,7919,7919,1
deposit,7920,7920,1
deposit,7921,7921,1
deposit,7922,7922,1
deposit,7923,7923,1
deposit,7924,7924,1
deposit,7925,7925,1
deposit,7926,7926,1
deposit,7927,7927,1
deposit,7928,7928,1
deposit,7929,7929,1
deposit,7930,7930,1
deposit,7931,7931,1
deposit,7932,7932,1
deposit,7933,7933,1
deposit,7934,7934,1
deposit,7935,7935,1
deposit,7936,7936,1
deposit,7937,7937,1
deposit,7938,7938,1
deposit,7939,7939,1
deposit,7940,7940,1
deposit,7941,7941,1
deposit,7942,7942,1
deposit,7943,7943,1
deposit,7944,7944,1
deposit,7945,7945,1
deposit,7946,7946,1
deposit,7947,7947,1
deposit,7948,7948,1
deposit,7949,7949,1
deposit,7950,7950,1
deposit,7951,7951,1
deposit,7952,7952,1
deposit,7953,7953,1
deposit,7954,7954,1
deposit,7955,7955,1
deposit,7956,7956,1
deposit,7957,7957,1
deposit,7958,7958,1
deposit,7959,7959,1
deposit,7960,7960,1
deposit,7961,7961,1
deposit,7962,7962,1
deposit,7963,7963,1
deposit,7964,7964,1
deposit,7965,7965,1
deposit,7966,7966,1
deposit,7967,7967,1
deposit,7968,7968,1
deposit,7969,7969,1
deposit,7970,7970,1
deposit,7971,7971,1
deposit,7972,7972,1
deposit,7973,7973,1
deposit,7974,7974,1
deposit,7975,7975,1
deposit,7976,7976,1
deposit,7977,7977,1
deposit,7978,7978,1
deposit,7979,7979,1
deposit,7980,7980,1
deposit,7981,7981,1
deposit,7982,7982,1
deposit,7983,7983,1
deposit,7984,7984,1
deposit,7985,7985,1
deposit,7986,7986,1
deposit,7987,7987,1
deposit,7988,7988,1
deposit,7989,7989,1
deposit,7990,7990,1
deposit,7991,7991,1
deposit,7992,7992,1
deposit,7993,7993,1
deposit,7994,7994,1
deposit,7995,7995,1
deposit,7996,7996,1
deposit,7997,7997,1
deposit,7998,7998,1
deposit,7999,7999,1
deposit,8000,8000,1
deposit,8001,8001,1
deposit,8002,8002,1
deposit,8003,8003,1
deposit,8004,8004,1
deposit,8005,8005,1
deposit,8006,8006,1
deposit,8007,8007,1
deposit,8008,8008,1
deposit,8009,8009,1
deposit,8010,8010,1
deposit,8011,8011,1
deposit,8012,8012,1
deposit,8013,8013,1
deposit,8014,8014,1
deposit,8015,8015,1
deposit,8016,8016,1
deposit,8017,8017,1
deposit,8018,8018,1
deposit,8019,8019,1
deposit,8020,8020,1
deposit,8021,8021,1
deposit,8022,8022,1
deposit,8023,8023,1
deposit,8024,8024,1
deposit,8025,8025,1
deposit,8026,8026,1
deposit,8027,8027,1
deposit,8028,8028,1
deposit,8029,8029,1
deposit,8030,8030,1
deposit,8031,8031,1
deposit,8032,8032,1
deposit,8033,8033,1
deposit,8034,8034,1
deposit,8035,8035,1
deposit,8036,8036,1
deposit,8037,8037,1
deposit,8038,8038,1
deposit,8039,8039,1
deposit,8040,8040,1
deposit,8041,8041,1
deposit,8042,8042,1
deposit,8043,8043,1
deposit,8044,8044,1
deposit,8045,8045,1
deposit,8046,8046,1
deposit,8047,8047,1
deposit,8048,8048,1
deposit,8049,8049,1
deposit,8050,8050,1
deposit,8051,8051,1
deposit,8052,8052,1
deposit,8053,8053,1
deposit,8054,8054,1
deposit,8055,8055,1
deposit,8056,8056,1
deposit,8057,8057,1
deposit,8058,8058,1
deposit,8059,8059,1
deposit,8060,8060,1
deposit,8061,8061,1
deposit,8062,8062,1
deposit,8063,8063,1
deposit,8064,8064,1
deposit,8065,8065,1
deposit,8066,8066,1
deposit,8067,8067,1
deposit,8068,8068,1
deposit,8069,8069,1
deposit,8070,8070,1
deposit,8071,8071,1
deposit,8072,8072,1
deposit,8073,8073,1
deposit,8074,8074,1
deposit,8075,8075,1
deposit,8076,8076,1
deposit,8077,8077,1
deposit,8078,8078,1
deposit,8079,8079,1
deposit,8080,8080,1
deposit,8081,8081,1
deposit,8082,8082,1
deposit,8083,8083,1
deposit,8084,8084,1
deposit,8085,8085,1
deposit,8086,8086,1
deposit,8087,8087,1
deposit,8088,8088,1
deposit,8089,8089,1
deposit,8090,8090,1
deposit,8091,8091,1
deposit,8092,8092,1
deposit,8093,8093,1
deposit,8094,8094,1
deposit,8095,8095,1
deposit,8096,8096,1
deposit,8097,8097,1
deposit,8098,8098,1
deposit,8099,8099,1
deposit,8100,8100,1
deposit,8101,8101,1
deposit,8102,8102,1
deposit,8103,8103,1
deposit,8104,8104,1
deposit,8105,8105,1
deposit,8106,8106,1
deposit,8107,8107,1
deposit,8108,8108,1
deposit,8109,8109,1
deposit,8110,8110,1
deposit,8111,8111,1
deposit,8112,8112,1
deposit,8113,8113,1
deposit,8114,8114,1
deposit,8115,8115,1
deposit,8116,8116,1
deposit,8117,8117,1
deposit,8118,8118,1
deposit,8119,8119,1
deposit,8120,8120,1
deposit,8121,8121,1
deposit,8122,8122,1
deposit,8123,8123,1
deposit,8124,8124,1
deposit,8125,8125,1
deposit,8126,8126,1
deposit,8127,8127,1
deposit,8128,8128,1
deposit,8129,8129,1
deposit,8130,8130,1
deposit,8131,8131,1
deposit,8132,8132,1
deposit,8133,8133,1
deposit,8134,8134,1
deposit,8135,8135,1
deposit,8136,8136,1
deposit,8137,8137,1
deposit,8138,8138,1
deposit,8139,8139,1
deposit,8140,8140,1
deposit,8141,8141,1
deposit,8142,8142,1
deposit,8143,8143,1
deposit,8144,8144,1
deposit,8145,8145,1
deposit,8146,8146,1
deposit,8147,8147,1
deposit,8148,8148,1
deposit,8149,8149,1
deposit,8150,8150,1
deposit,8151,8151,1
deposit,8152,8152,1
deposit,8153,8153,1
deposit,8154,8154,1
deposit,8155,8155,1
deposit,8156,8156,1
deposit,8157,8157,1
deposit,8158,8158,1
deposit,8159,8159,1
deposit,8160,8160,1
deposit,8161,8161,1
deposit,8162,8162,1
deposit,8163,8163,1
deposit,8164,8164,1
deposit,8165,8165,1
deposit,8166,8166,1
deposit,8167,8167,1
deposit,8168,8168,1
deposit,8169,8169,1
deposit,8170,8170,1
deposit,8171,8171,1
deposit,8172,8172,1
deposit,8173,8173,1
deposit,8174,8174,1
deposit,8175,8175,1
deposit,8176,8176,1
deposit,8177,8177,1
deposit,8178,8178,1
deposit,8179,8179,1
deposit,8180,8180,1
deposit,8181,8181,1
deposit,8182,8182,1
deposit,8183,8183,1
deposit,8184,8184,1
deposit,8185,8185,1
deposit,8186,8186,1
deposit,8187,8187,1
deposit,8188,8188,1
deposit,8189,8189,1
deposit,8190,8190,1
deposit,8191,8191,1
deposit,8192,8192,1
deposit,8193,8193,1
deposit,8194,8194,1
deposit,8195,8195,1
deposit,8196,8196,1
deposit,8197,8197,1
deposit,8198,8198,1
deposit,8199,8199,1
deposit,8200,8200,1
deposit,8201,8201,1
deposit,8202,8202,1
deposit,8203,8203,1
deposit,8204,8204,1
deposit,8205,8205,1
deposit,8206,8206,1
deposit,8207,8207,1
deposit,8208,8208,1
deposit,8209,8209,1
deposit,8210,8210,1
deposit,8211,8211,1
deposit,8212,8212,1
deposit,8213,8213,1
deposit,8214,8214,1
deposit,8215,8215,1
deposit,8216,8216,1
deposit,8217,8217,1
deposit,8218,8218,1
deposit,8219,8219,1
deposit,8220,8220,1
deposit,8221,8221,1
deposit,8222,8222,1
deposit,8223,8223,1
deposit,8224,8224,1
deposit,8225,8225,1
deposit,8226,8226,1
deposit,8227,8227,1
deposit,8228,8228,1
deposit,8229,8229,1
deposit,8230,8230,1
deposit,8231,8231,1
deposit,8232,8232,1
deposit,8233,8233,1
deposit,8234,8234,1
deposit,8235,8235,1
deposit,8236,8236,1
deposit,8237,8237,1
deposit,8238,8238,1
deposit,8239,8239,1
deposit,8240,8240,1
deposit,8241,8241,1
deposit,8242,8242,1
deposit,8243,8243,1
deposit,8244,8244,1
deposit,8245,8245,1
deposit,8246,8246,1
deposit,8247,8247,1
deposit,8248,8248,1
deposit,8249,8249,1
deposit,8250,8250,1
deposit,8251,8251,1
deposit,8252,8252,1
deposit,8253,8253,1
deposit,8254,8254,1
deposit,8255,8255,1
deposit,8256,8256,1
deposit,8257,8257,1
deposit,8258,8258,1
deposit,8259,8259,1
deposit,8260,8260,1
deposit,8261,8261,1
deposit,8262,8262,1
deposit,8263,8263,1
deposit,8264,8264,1
deposit,8265,8265,1
deposit,8266,8266,1
deposit,8267,8267,1
deposit,8268,8268,1
deposit,8269,8269,1
deposit,8270,8270,1
deposit,8271,8271,1
deposit,8272,8272,1
deposit,8273,8273,1
deposit,8274,8274,1
deposit,8275,8275,1
deposit,8276,8276,1
deposit,8277,8277,1
deposit,8278,8278,1
deposit,8279,8279,1
deposit,8280,8280,1
deposit,8281,8281,1
deposit,8282,8282,1
deposit,8283,8283,1
deposit,8284,8284,1
deposit,8285,8285,1
deposit,8286,8286,1
deposit,8287,8287,1
deposit,8288,8288,1
deposit,8289,8289,1
deposit,8290,8290,1
deposit,8291,8291,1
deposit,8292,8292,1
deposit,8293,8293,1
deposit,8294,8294,1
deposit,8295,8295,1
deposit,8296,8296,1
deposit,8297,8297,1
deposit,8298,8298,1
deposit,8299,8299,1
deposit,8300,8300,1
deposit,8301,8301,1
deposit,8302,8302,1
deposit,8303,8303,1
deposit,8304,8304,1
deposit,8305,8305,1
deposit,8306,8306,1
deposit,8307,8307,1
deposit,8308,8308,1
deposit,8309,8309,1
deposit,8310,8310,1
deposit,8311,8311,1
deposit,8312,8312,1
deposit,8313,8313,1
deposit,8314,8314,1
deposit,8315,8315,1
deposit,8316,8316,1
deposit,8317,8317,1
deposit,8318,8318,1
deposit,8319,8319,1
deposit,8320,8320,1
deposit,8321,8321,1
deposit,8322,8322,1
deposit,8323,8323,1
deposit,8324,8324,1
deposit,8325,8325,1
deposit,8326,8326,1
deposit,8327,8327,1
deposit,8328,8328,1
deposit,8329,8329,1
deposit,8330,8330,1
deposit,8331,8331,1
deposit,8332,8332,1
deposit,8333,8333,1
deposit,8334,8334,1
deposit,8335,8335,1
deposit,8336,8336,1
deposit,8337,8337,1
deposit,8338,8338,1
deposit,8339,8339,1
deposit,8340,8340,1
deposit,8341,8341,1
deposit,8342,8342,1
deposit,8343,8343,1
deposit,8344,8344,1
deposit,8345,8345,1
deposit,8346,8346,1
deposit,8347,8347,1
deposit,8348,8348,1
deposit,8349,8349,1
deposit,8350,8350,1
deposit,8351,8351,1
deposit,8352,8352,1
deposit,8353,8353,1
deposit,8354,8354,1
deposit,8355,8355,1
deposit,8356,8356,1
deposit,8357,8357,1
deposit,8358,8358,1
deposit,8359,8359,1
deposit,8360,8360,1
deposit,8361,8361,1
deposit,8362,8362,1
deposit,8363,8363,1
deposit,8364,8364,1
deposit,8365,8365,1
deposit,8366,8366,1
deposit,8367,8367,1
deposit,8368,8368,1
deposit,8369,8369,1
deposit,8370,8370,1
deposit,8371,8371,1
deposit,8372,8372,1
deposit,8373,8373,1
deposit,8374,8374,1
deposit,8375,8375,1
deposit,8376,8376,1
deposit,8377,8377,1
deposit,8378,8378,1
deposit,8379,8379,1
deposit,8380,8380,1
deposit,8381,8381,1
deposit,8382,8382,1
deposit,8383,8383,1
deposit,8384,8384,1
deposit,8385,8385,1
deposit,8386,8386,1
deposit,8387,8387,1
deposit,8388,8388,1
deposit,8389,8389,1
deposit,8390,8390,1
deposit,8391,8391,1
deposit,8392,8392,1
deposit,8393,8393,1
deposit,8394,8394,1
deposit,8395,8395,1
deposit,8396,8396,1
deposit,8397,8397,1
deposit,8398,8398,1
deposit,8399,8399,1
deposit,8400,8400,1
deposit,8401,8401,1
deposit,8402,8402,1
deposit,8403,8403,1
deposit,8404,8404,1
deposit,8405,8405,1
deposit,8406,8406,1
deposit,8407,8407,1
deposit,8408,8408,1
deposit,8409,8409,1
deposit,8410,8410,1
deposit,8411,8411,1
deposit,8412,8412,1
deposit,8413,8413,1
deposit,8414,8414,1
deposit,8415,8415,1
deposit,8416,8416,1
deposit,8417,8417,1
deposit,8418,8418,1
deposit,8419,8419,1
deposit,8420,8420,1
deposit,8421,8421,1
deposit,8422,8422,1
deposit,8423,8423,1
deposit,8424,8424,1
deposit,8425,8425,1
deposit,8426,8426,1
deposit,8427,8427,1
deposit,8428,8428,1
deposit,8429,8429,1
deposit,8430,8430,1
deposit,8431,8431,1
deposit,8432,8432,1
deposit,8433,8433,1
deposit,8434,8434,1
deposit,8435,8435,1
deposit,8436,8436,1
deposit,8437,8437,1
deposit,8438,8438,1
deposit,8439,8439,1
deposit,8440,8440,1
deposit,8441,8441,1
deposit,8442,8442,1
deposit,8443,8443,1
deposit,8444,8444,1
deposit,8445,8445,1
deposit,8446,8446,1
deposit,8447,8447,1
deposit,8448,8448,1
deposit,8449,8449,1
deposit,8450,8450,1
deposit,8451,8451,1
deposit,8452,8452,1
deposit,8453,8453,1
deposit,8454,8454,1
deposit,8455,8455,1
deposit,8456,8456,1
deposit,8457,8457,1
deposit,8458,8458,1
deposit,8459,8459,1
deposit,8460,8460,1
deposit,8461,8461,1
deposit,8462,8462,1
deposit,8463,8463,1
deposit,8464,8464,1
deposit,8465,8465,1
deposit,8466,8466,1
deposit,8467,8467,1
deposit,8468,8468,1
deposit,8469,8469,1
deposit,8470,8470,1
deposit,8471,8471,1
deposit,8472,8472,1
deposit,8473,8473,1
deposit,8474,8474,1
deposit,8475,8475,1
deposit,8476,8476,1
deposit,8477,8477,1
deposit,8478,8478,1
deposit,8479,8479,1
deposit,8480,8480,1
deposit,8481,8481,1
deposit,8482,8482,1
deposit,8483,8483,1
deposit,8484,8484,1
deposit,8485,8485,1
deposit,8486,8486,1
deposit,8487,8487,1
deposit,8488,8488,1
deposit,8489,8489,1
deposit,8490,8490,1
deposit,8491,8491,1
deposit,8492,8492,1
deposit,8493,8493,1
deposit,8494,8494,1
deposit,8495,8495,1
deposit,8496,8496,1
deposit,8497,8497,1
deposit,8498,8498,1
deposit,8499,8499,1
deposit,8500,8500,1
deposit,8501,8501,1
deposit,8502,8502,1
deposit,8503,8503,1
deposit,8504,8504,1
deposit,8505,8505,1
deposit,8506,8506,1
deposit,8507,8507,1
deposit,8508,8508,1
deposit,8509,8509,1
deposit,8510,8510,1
deposit,8511,8511,1
deposit,8512,8512,1
deposit,8513,8513,1
deposit,8514,8514,1
deposit,8515,8515,1
deposit,8516,8516,1
deposit,8517,8517,1
deposit,8518,8518,1
deposit,8519,8519,1
deposit,8520,8520,1
deposit,8521,8521,1
deposit,8522,8522,1
deposit,8523,8523,1
deposit,8524,8524,1
deposit,8525,8525,1
deposit,8526,8526,1
deposit,8527,8527,1
deposit,8528,8528,1
deposit,8529,8529,1
deposit,8530,8530,1
deposit,8531,8531,1
deposit,8532,8532,1
deposit,8533,8533,1
deposit,8534,8534,1
deposit,8535,8535,1
deposit,8536,8536,1
deposit,8537,8537,1
deposit,8538,8538,1
deposit,8539,8539,1
deposit,8540,8540,1
deposit,8541,8541,1
deposit,8542,8542,1
deposit,8543,8543,1
deposit,8544,8544,1
deposit,8545,8545,1
deposit,8546,8546,1
deposit,8547,8547,1
deposit,8548,8548,1
deposit,8549,8549,1
deposit,8550,8550,1
deposit,8551,8551,1
deposit,8552,8552,1
deposit,8553,8553,1
deposit,8554,8554,1
deposit,8555,8555,1
deposit,8556,8556,1
deposit,8557,8557,1
deposit,8558,8558,1
deposit,8559,8559,1
deposit,8560,8560,1
deposit,8561,8561,1
deposit,8562,8562,1
deposit,8563,8563,1
deposit,8564,8564,1
deposit,8565,8565,1
deposit,8566,8566,1
deposit,8567,8567,1
deposit,8568,8568,1
deposit,8569,8569,1
deposit,8570,8570,1
deposit,8571,8571,1
deposit,8572,8572,1
deposit,8573,8573,1
deposit,8574,8574,1
deposit,8575,8575,1
deposit,8576,8576,1
deposit,8577,8577,1
deposit,8578,8578,1
deposit,8579,8579,1
deposit,8580,8580,1
deposit,8581,8581,1
deposit,8582,8582,1
deposit,8583,8583,1
deposit,8584,8584,1
deposit,8585,8585,1
deposit,8586,8586,1
deposit,8587,8587,1
deposit,8588,8588,1
deposit,8589,8589,1
deposit,8590,8590,1
deposit,8591,8591,1
deposit,8592,8592,1
deposit,8593,8593,1
deposit,8594,8594,1
deposit,8595,8595,1
deposit,8596,8596,1
deposit,8597,8597,1
deposit,8598,8598,1
deposit,8599,8599,1
deposit,8600,8600,1
deposit,8601,8601,1
deposit,8602,8602,1
deposit,8603,8603,1
deposit,8604,8604,1
deposit,8605,8605,1
deposit,8606,8606,1
deposit,8607,8607,1
deposit,8608,8608,1
deposit,8609,8609,1
deposit,8610,8610,1
deposit,8611,8611,1
deposit,8612,8612,1
deposit,8613,8613,1
deposit,8614,8614,1
deposit,8615,8615,1
deposit,8616,8616,1
deposit,8617,8617,1
deposit,8618,8618,1
deposit,8619,8619,1
